ORDER_ID,CUSTOMER_NAME,PRODUCT_NAME,PRODUCT_CATEGORY,ORDER_CITY,ORDER_STATE,ORDER_COUNTRY,SALES_CHANNEL,PAYMENT_METHOD,FEEDBACK,SALE_AMOUNT,DISCOUNT,ORDER_DATE,SHIPPING_DATE
ORD-1169,Meera Bhatt,Fastrack Watch,Fashion,Memphis,UT,USA,Retail,Wallet,***Outstanding***,892.57,6.54,2024-11-24,2024-11-28
ORD-1170,Sonal Pillai,Adidas Ultraboost,Fashion,Richmond,MN,USA,Online,Wallet,Neutral,1767.64,0.82,2025-05-25,2025-05-31
ORD-1171,Abhishek Bhat,Nivea Cream,Health & Personal Care,Springfield,NJ,USA,Wholesale,Net Banking,Neutral,2418.29,6.57,2026-04-07,2026-04-12
ORD-1172,Bhavna Yadav,Zara Jacket,Fashion,Memphis,OR,USA,Online,Debit Card,Satisfied,2287.2,12.3,2025-07-18,2025-07-19
ORD-1173,Varun Arora  ,Allen Solly Shirt,Fashion,Memphis,MA,USA,Marketplace,Wallet,Very Satisfied,2076.32,17.38,2025-08-12,2025-08-16
ORD-1174,Kavya Rao,Bose Headphones,Electronics,San Antonio,TX,USA,Wholesale,Credit Card,Satisfied,668.07,10.43,2025-03-25,2025-03-26
ORD-1175,Suresh Srivastava,Instant Pot,Home & Kitchen,Portland,NJ,USA,Retail,Net Banking,Dissatisfied,878.42,12.8,2025-05-09,2025-05-14
ORD-1176,Pranav Singh,Bose Headphones,Electronics,Springfield,WI,USA,Marketplace,Wallet,**Good**,1481.67,9.03,2025-07-12,2025-07-18
ORD-1177,Divya Agarwal,Dumbbells Set,Sports & Fitness,Portland,AZ,USA,Marketplace,Wallet,**Good**,755.58,15.44,2026-04-25,2026-04-26
ORD-1178,Manya Bhat,Whey Protein,Sports & Fitness,Portland,WI,USA,Online,Credit Card,Neutral,1171.8,12.03,2026-05-30,2026-06-03
ORD-1179,Aman Menon,Canon Camera,Electronics,Portland,AZ,USA,Wholesale,Wallet,**Good**,1891.97,18.74,2025-07-04,2025-07-05
ORD-1180,Girish Bhat,Sapiens,Books,Augusta,GA,USA,Retail,Credit Card,***Outstanding***,1801.53,14.18,2025-06-07,2025-06-13
ORD-1181,Rohini Chauhan,Nike Air Max,Fashion,Portland,MS,USA,Retail,Debit Card,Very Satisfied,324.04,12.31,2025-07-06,2025-07-09
ORD-1182,Komal Roy,Cricket Bat,Sports & Fitness,Memphis,AZ,USA,Online,UPI,***Outstanding***,1736.77,18.52,2024-12-16,2024-12-21
ORD-1183,   Abhishek Chopra,MacBook Pro,Electronics,Jacksonville,FL,USA,Wholesale,Wallet,Dissatisfied,684.37,6.47,2026-01-26,2026-01-27
ORD-1184,Nisha Mishra,HP Laptop,Electronics  ,Memphis,UT,USA,Marketplace,UPI,Very Satisfied,2143.5,7.66,2026-04-30,2026-05-01
ORD-1185,Suresh Venkat,LOreal Shampoo,Health & Personal Care,Memphis,AR,USA,Online,COD,***Outstanding***,926.71,7.27,2024-07-16,2024-07-17
ORD-1186,Neha Kapoor  ,Pigeon Mixer,Home & Kitchen,Augusta,GA,USA,Marketplace,Credit Card,Satisfied,2095.84,12.66,2025-01-10,2025-01-13
ORD-1187,Akash Srivastava,Lenovo ThinkPad,Electronics,Orlando,FL,USA,Marketplace,Net Banking,--Average--,1069.65,5.08,2025-02-20,2025-02-21
ORD-1188,Geeta Sen,Clean Code,Books,Springfield,NV,USA,Wholesale,Wallet,--Average--,2066.39,19.8,2024-12-30,2025-01-01
ORD-1189,Nisha Mukherjee  ,Bose Headphones,Electronics,Richmond,MA,USA,Online,Wallet,Satisfied,1827.43,9.17,2024-06-24,2024-06-25
ORD-1190,Ankita Singh,Titan Raga,Fashion,Portland,MA,USA,Wholesale,Debit Card,Dissatisfied,1946.21,9.37,2025-06-19,2025-06-25
ORD-1191,Deepak Iyer,Dettol Sanitizer,Health & Personal Care  ,Richmond,MA,USA,Wholesale,Wallet,**Good**,1758.13,16.22,2025-01-02,2025-01-09
ORD-1192,Meenakshi Bhatt,Sony TV,Electronics,Savannah,GA,USA,Marketplace,Wallet,--Average--,519.21,18.37,2025-07-18,2025-07-19
ORD-1193,Anjali Shetty,Godrej Fridge,Home & Kitchen,Springfield,MI,USA,Online,COD,**Good**,1176.41,5.32,2026-01-03,2026-01-10
ORD-1194,Tarun Agarwal,iPhone 13,Electronics,Seattle,WA,USA,Online,UPI,Dissatisfied,2138.38,19.27,2025-06-11,2025-06-18
ORD-1195,Preeti Joshi,Ray-Ban Aviator,Fashion,Memphis,OR,USA,Retail,COD,***Outstanding***,1091.15,19.41,2024-06-28,2024-06-29
ORD-1196,Manish Chatterjee,Adidas Ultraboost,Fashion,Pittsburgh,PA,USA,Marketplace,COD,Very Satisfied,664.51,4.16,2025-04-14,2025-04-18
ORD-1197,Isha Kumar,Apple Watch,Electronics,Portland,HI,USA,Online,COD,****Very Satisfied****,47.05,7.61,2024-09-20,2024-09-26
ORD-1198,   Amit Joshi,LOreal Shampoo,Health & Personal Care  ,Miami,FL,USA,Marketplace,Net Banking,**Good**,914.31,2.3,2025-02-05,2025-02-06
ORD-1199,Divya Banerjee,iPhone 13,Electronics,Springfield,AZ,USA,Marketplace,Debit Card,##Excellent##,1090.18,10.3,2024-03-23,2024-03-29
ORD-1200,Sunita Iyer  ,iPad Air,Electronics,Portland,MS,USA,Wholesale,COD,***Outstanding***,1234.78,18.78,2025-01-14,2025-01-18
ORD-1201,Lakshmi Sharma,LOreal Shampoo,Health & Personal Care,Springfield,AZ,USA,Wholesale,UPI,Satisfied,1464.37,0.51,2024-10-16,2024-10-20
ORD-1202,   Girish Joshi,Adidas Ultraboost,Fashion,Springfield,NV,USA,Wholesale,Credit Card,Very Satisfied,1738.45,1.32,2024-01-19,2024-01-23
ORD-1203,Sunita Jain,The Alchemist,Books,Memphis,MO,USA,Wholesale,Wallet,Neutral,2390.95,17.42,2024-01-13,2024-01-14
ORD-1204,Tanvi Yadav,Himalaya Face Wash,Health & Personal Care,Springfield,IA,USA,Retail,UPI,****Very Satisfied****,482.61,0.14,2025-11-11,2025-11-18
ORD-1205,Ravi Bhatt,Levi Jeans,Fashion,Memphis,IN,USA,Retail,COD,##Excellent##,919.26,2.23,2026-05-07,2026-05-09
ORD-1206,Rohini Rao,Bose Headphones,Electronics,San Francisco,CA,USA,Retail,COD,Very Satisfied,1017.1,16.82,2025-06-12,2025-06-16
ORD-1207,Ritika Bose,HP Laptop,Electronics  ,Columbus,OH,USA,Retail,Credit Card,Satisfied,65.94,17.95,2024-12-19,2024-12-21
ORD-1208,Piyush Hegde,Realme Buds,Electronics,Portland,NC,USA,Marketplace,Wallet,Very Satisfied,260.94,10.45,2025-08-08,2025-08-12
ORD-1209,   Sweta Mukherjee,MacBook Pro,Electronics,Portland,MI,USA,Online,Net Banking,Satisfied,1169.79,9.01,2024-06-19,2024-06-24
ORD-1210,Gaurav Kumar,Adidas Ultraboost,Fashion,Denver,CO,USA,Wholesale,UPI,Neutral,2491.19,1.03,2026-02-05,2026-02-07
ORD-1211,Ananya Yadav,Cricket Bat,Sports & Fitness,Richmond,MS,USA,Wholesale,UPI,Neutral,1351.05,2.21,2025-11-24,2025-11-27
ORD-1212,Siddharth Nair,Adidas Ultraboost,Fashion  ,Springfield,KS,USA,Online,Credit Card,Neutral,2305.61,6.69,2025-03-22,2025-03-28
ORD-1213,Simran Deshpande,Ray-Ban Aviator,Fashion  ,Memphis,NJ,USA,Online,Net Banking,Neutral,1142.79,11.94,2025-10-21,2025-10-23
ORD-1214,Harsh Deshpande,Atomic Habits,Books,Naperville,IL,USA,Wholesale,Credit Card,****Very Satisfied****,15.26,6.76,2025-07-04,2025-07-08
ORD-1215,   Siddharth Pandey  ,Dettol Sanitizer,Health & Personal Care,Denver,CO,USA,Retail,COD,Satisfied,2006.79,9.24,2026-05-03,2026-05-09
ORD-1216,   Ritika Menon,Zero to One,Books,Springfield,AZ,USA,Marketplace,Credit Card,***Outstanding***,139.62,7.38,2024-10-20,2024-10-25
ORD-1217,Deepak Chopra,Philips Air Fryer,Home & Kitchen  ,Richmond,AR,USA,Online,Credit Card,Neutral,549.14,14.39,2025-09-16,2025-09-23
ORD-1218,Pranav Iyer,JBL Speaker,Electronics  ,Portland,NV,USA,Wholesale,UPI,Satisfied,482.23,11.96,2026-01-27,2026-01-29
ORD-1219,Sweta Chatterjee,Nivea Cream,Health & Personal Care,Colorado Springs,CO,USA,Marketplace,Credit Card,****Very Satisfied****,1345.02,7.57,2024-09-14,2024-09-16
ORD-1220,Arjun Mukherjee,Godrej Fridge,Home & Kitchen,Boulder,CO,USA,Retail,Credit Card,Dissatisfied,351.06,19.93,2024-08-07,2024-08-14
ORD-1221,Nupur Sethi,Ray-Ban Aviator,Fashion,Springfield,TN,USA,Online,Wallet,Satisfied,864.16,12.8,2024-11-25,2024-11-26
ORD-1222,   Meenakshi Saxena,Puma Sneakers,Fashion,Cincinnati,OH,USA,Retail,Wallet,Very Satisfied,2031.26,1.45,2025-08-07,2025-08-08
ORD-1223,Kiran Kumar,Apple Watch,Electronics,Springfield,KS,USA,Online,Debit Card,Dissatisfied,817.63,7.78,2025-12-28,2026-01-01
ORD-1224,Tushar Jain  ,Bose Headphones,Electronics,Tacoma,WA,USA,Marketplace,Net Banking,**Good**,1022.55,3.8,2025-06-03,2025-06-04
ORD-1225,Amit Malhotra  ,The Alchemist,Books  ,Philadelphia,PA,USA,Wholesale,UPI,**Good**,1792.34,15.69,2026-06-18,2026-06-24
ORD-1226,   Disha Kamath,Dettol Sanitizer,Health & Personal Care,Memphis,OR,USA,Online,Credit Card,##Excellent##,2403.79,17.96,2024-11-01,2024-11-02
ORD-1227,Meenakshi Bhatt,Dumbbells Set,Sports & Fitness,Memphis,MO,USA,Marketplace,COD,Dissatisfied,1239.52,4.03,2026-05-07,2026-05-08
ORD-1228,Rohini Mehta,Philips Air Fryer,Home & Kitchen,Richmond,OK,USA,Marketplace,COD,**Good**,146.14,7.74,2025-03-18,2025-03-22
ORD-1229,   Anand Kapoor,Realme Buds,Electronics,Colorado Springs,CO,USA,Online,Net Banking,***Outstanding***,885.17,19.43,2025-02-08,2025-02-09
ORD-1230,Kunal Kamath,Zero to One,Books,Portland,IA,USA,Retail,Wallet,Dissatisfied,1754.61,14.26,2025-12-14,2025-12-19
ORD-1231,Amit Hegde,Sony TV,Electronics,Springfield,MI,USA,Marketplace,COD,Dissatisfied,391.43,17.24,2024-09-03,2024-09-08
ORD-1232,Rohini Chandra,Nike Air Max,Fashion,Los Angeles,CA,USA,Retail,Net Banking,****Very Satisfied****,2229.82,11.11,2025-12-30,2026-01-02
ORD-1233,Tarun Gupta,JBL Speaker,Electronics,Richmond,KS,USA,Retail,COD,##Excellent##,2361.67,18.63,2025-11-20,2025-11-22
ORD-1234,Ashwin Goyal,Himalaya Face Wash,Health & Personal Care,Memphis,NV,USA,Online,Debit Card,Satisfied,2243.37,17.17,2025-11-21,2025-11-25
ORD-1235,Isha Mehta,HP Laptop,Electronics,Springfield,CT,USA,Marketplace,Debit Card,***Outstanding***,1774.18,0.18,2026-06-10,2026-06-14
ORD-1236,Mohit Kamath,Apple Watch,Electronics,Dallas,TX,USA,Marketplace,UPI,--Average--,549.15,14.1,2025-05-10,2025-05-11
ORD-1237,Simran Dubey,Sapiens,Books,Memphis,NE,USA,Marketplace,Credit Card,**Good**,1464.69,14.04,2025-08-29,2025-08-31
ORD-1238,Ravi Kamath,Atomic Habits,Books,Richmond,HI,USA,Marketplace,UPI,**Good**,2321.06,6.19,2026-02-16,2026-02-21
ORD-1239,   Komal Gupta  ,Atomic Habits,Books,Chicago,IL,USA,Wholesale,UPI,**Good**,1048.32,11.51,2025-05-28,2025-06-04
ORD-1240,Gaurav Naik,Lenovo ThinkPad,Electronics,Richmond,HI,USA,Wholesale,Credit Card,--Average--,2408.89,19.45,2024-09-22,2024-09-27
ORD-1241,   Meenakshi Mukherjee,Prestige Cooker,Home & Kitchen,Richmond,MO,USA,Marketplace,COD,Very Satisfied,297.77,8.07,2025-11-25,2025-11-29
ORD-1242,Meenakshi Mishra,The Lean Startup,Books  ,Memphis,NE,USA,Marketplace,Wallet,Dissatisfied,1005.69,0.55,2024-06-11,2024-06-17
ORD-1243,Suresh Jain,Yoga Mat,Sports & Fitness,Rochester,NY,USA,Wholesale,Net Banking,Dissatisfied,1159.19,3.39,2024-11-03,2024-11-09
ORD-1244,   Suresh Pandey,Prestige Cooker,Home & Kitchen,Naperville,IL,USA,Online,Net Banking,****Very Satisfied****,965.54,9.92,2025-02-01,2025-02-02
ORD-1245,Arun Malhotra,LOreal Shampoo,Health & Personal Care,Columbus,OH,USA,Marketplace,Net Banking,****Very Satisfied****,169.07,5.65,2024-10-03,2024-10-05
ORD-1246,Vikram Das  ,Yoga Mat,Sports & Fitness  ,Spokane,WA,USA,Retail,Credit Card,***Outstanding***,1791.01,1.11,2025-01-13,2025-01-20
ORD-1247,Meera Chandra,Logitech MX Master 3,Electronics,Springfield,KS,USA,Online,Credit Card,**Good**,1706.0,18.53,2024-04-01,2024-04-07
ORD-1248,Anand Das,Dell Monitor,Electronics,Memphis,NE,USA,Retail,COD,##Excellent##,2142.25,5.9,2025-05-07,2025-05-12
ORD-1249,Naveen Goyal  ,Titan Raga,Fashion,Springfield,NM,USA,Wholesale,COD,Dissatisfied,1591.61,17.74,2026-02-12,2026-02-15
ORD-1250,   Shreya Verma,The Lean Startup,Books,Richmond,HI,USA,Wholesale,Credit Card,***Outstanding***,2353.56,17.84,2026-03-21,2026-03-24
ORD-1251,Vikram Kapoor,iPhone 13,Electronics  ,Springfield,OR,USA,Marketplace,Credit Card,Neutral,256.73,14.81,2024-09-25,2024-09-28
ORD-1252,Shubham Rao,Apple Watch,Electronics,Springfield,MO,USA,Retail,Wallet,--Average--,2495.11,5.1,2026-02-12,2026-02-16
ORD-1253,Akash Shetty,Lenovo ThinkPad,Electronics,Portland,IA,USA,Marketplace,Debit Card,***Outstanding***,2266.74,18.65,2025-08-29,2025-09-02
ORD-1254,   Ritika Joshi,Yoga Mat,Sports & Fitness,Atlanta,GA,USA,Wholesale,COD,--Average--,520.45,10.82,2025-10-10,2025-10-12
ORD-1255,Pallavi Arora  ,Sapiens,Books,Springfield,MI,USA,Online,Credit Card,Very Satisfied,2110.69,12.4,2026-05-14,2026-05-16
ORD-1256,Rahul Khanna,Yoga Mat,Sports & Fitness,Springfield,AZ,USA,Retail,Credit Card,Very Satisfied,200.21,4.47,2024-10-30,2024-11-01
ORD-1257,Rohini Saxena,Canon Camera,Electronics,Richmond,NV,USA,Retail,Credit Card,--Average--,1161.18,6.87,2025-06-09,2025-06-13
ORD-1258,   Harsh Malhotra,Himalaya Face Wash,Health & Personal Care,Springfield,OK,USA,Marketplace,UPI,Satisfied,1688.81,7.27,2024-05-11,2024-05-18
ORD-1259,   Vishal Joshi,Puma Sneakers,Fashion,Richmond,UT,USA,Retail,Credit Card,Satisfied,1395.97,15.23,2024-10-06,2024-10-08
ORD-1260,Priya Chopra  ,Sapiens,Books,Richmond,KS,USA,Marketplace,Net Banking,##Excellent##,1951.07,9.29,2025-09-09,2025-09-14
ORD-1261,Komal Pillai,Levi Jeans,Fashion,Springfield,MI,USA,Marketplace,Credit Card,--Average--,1662.25,4.62,2026-05-06,2026-05-07
ORD-1262,Geeta Deshpande,Allen Solly Shirt,Fashion,Springfield,TN,USA,Marketplace,UPI,****Very Satisfied****,2078.12,8.31,2024-12-18,2024-12-23
ORD-1263,Vikram Tiwari,OnePlus 12,Electronics,Portland,OR,USA,Retail,Credit Card,**Good**,629.37,3.02,2024-03-20,2024-03-25
ORD-1264,Tanvi Agarwal,Whey Protein,Sports & Fitness,Memphis,HI,USA,Wholesale,Net Banking,Dissatisfied,2324.08,11.24,2024-08-10,2024-08-11
ORD-1265,Nisha Saxena,LOreal Shampoo,Health & Personal Care,Springfield,MS,USA,Marketplace,COD,**Good**,1504.73,5.77,2024-01-08,2024-01-13
ORD-1266,Aman Rao,Prestige Cooker,Home & Kitchen,Richmond,TN,USA,Wholesale,UPI,##Excellent##,1539.95,3.17,2025-05-05,2025-05-06
ORD-1267,Sanjay Yadav,Nivea Cream,Health & Personal Care,Springfield,MN,USA,Marketplace,Debit Card,***Outstanding***,2181.13,8.83,2024-10-27,2024-11-02
ORD-1268,Mohit Banerjee,Clean Code,Books,Augusta,GA,USA,Marketplace,Credit Card,Satisfied,2279.88,7.86,2025-01-12,2025-01-17
ORD-1269,Siddharth Sethi,LOreal Shampoo,Health & Personal Care,Portland,IN,USA,Retail,Credit Card,Dissatisfied,2070.14,0.18,2026-01-09,2026-01-11
ORD-1270,Priya Mehta,LOreal Shampoo,Health & Personal Care,Springfield,NE,USA,Wholesale,Credit Card,Very Satisfied,930.26,1.47,2026-03-14,2026-03-16
ORD-1271,Arun Shetty,Nivea Cream,Health & Personal Care,Miami,FL,USA,Wholesale,Wallet,Very Satisfied,434.79,8.75,2024-06-24,2024-06-25
ORD-1272,Girish Reddy,Godrej Fridge,Home & Kitchen  ,Memphis,WI,USA,Marketplace,UPI,##Excellent##,1265.59,20.0,2026-06-27,2026-06-28
ORD-1273,Aman Bhat,LOreal Shampoo,Health & Personal Care,Los Angeles,CA,USA,Wholesale,UPI,Dissatisfied,445.87,5.04,2024-08-27,2024-08-30
ORD-1274,Sanjay Bhat,Cricket Bat,Sports & Fitness,Cleveland,OH,USA,Online,Credit Card,Neutral,614.62,10.59,2025-06-08,2025-06-11
ORD-1275,Kriti Bhatt  ,The Alchemist,Books,Cincinnati,OH,USA,Online,Wallet,***Outstanding***,334.26,16.75,2025-10-27,2025-11-03
ORD-1276,Sweta Naik,Himalaya Face Wash,Health & Personal Care,Springfield,MN,USA,Marketplace,COD,##Excellent##,688.68,7.82,2024-07-22,2024-07-26
ORD-1277,Meera Bajaj  ,Sapiens,Books  ,Boulder,CO,USA,Marketplace,Debit Card,--Average--,171.57,17.72,2025-09-28,2025-10-02
ORD-1278,Anjali Bhat,Sony TV,Electronics,Dallas,TX,USA,Retail,Credit Card,Satisfied,982.98,6.59,2024-05-18,2024-05-20
ORD-1279,Aman Das,Lenovo ThinkPad,Electronics,Portland,IN,USA,Retail,Wallet,Neutral,1137.05,13.13,2025-06-11,2025-06-15
ORD-1280,Varun Bhatt,Himalaya Face Wash,Health & Personal Care,Boulder,CO,USA,Online,COD,***Outstanding***,2205.74,11.51,2024-05-28,2024-06-03
ORD-1281,Akash Malhotra,Levi Jeans,Fashion,Tampa,FL,USA,Wholesale,UPI,Neutral,805.15,14.28,2024-04-10,2024-04-11
ORD-1282,Tushar Reddy  ,Himalaya Face Wash,Health & Personal Care,Richmond,NM,USA,Retail,Debit Card,****Very Satisfied****,2294.7,0.43,2024-02-09,2024-02-13
ORD-1283,Pallavi Malhotra,Badminton Racket,Sports & Fitness,San Francisco,CA,USA,Marketplace,Wallet,***Outstanding***,790.59,4.8,2024-06-05,2024-06-11
ORD-1284,Rohini Arora,LOreal Shampoo,Health & Personal Care,Richmond,OK,USA,Wholesale,Wallet,Neutral,1026.87,16.59,2026-04-27,2026-04-28
ORD-1285,Ashwin Saxena,Bose Headphones,Electronics,Naperville,IL,USA,Retail,Credit Card,Dissatisfied,80.01,18.36,2026-01-05,2026-01-06
ORD-1286,Lakshmi Sen,iPhone 13,Electronics,Portland,AR,USA,Retail,UPI,Satisfied,118.22,0.07,2024-11-22,2024-11-27
ORD-1287,Sunita Chandra,Dettol Sanitizer,Health & Personal Care,Memphis,OK,USA,Marketplace,Credit Card,****Very Satisfied****,2397.19,9.56,2025-02-25,2025-03-03
ORD-1288,Reema Banerjee,Clean Code,Books,Memphis,NV,USA,Wholesale,Net Banking,Neutral,327.95,3.92,2024-02-23,2024-02-24
ORD-1289,Vishal Verma,Instant Pot,Home & Kitchen,Columbus,OH,USA,Retail,Net Banking,Neutral,1092.97,18.43,2024-01-27,2024-01-31
ORD-1290,Dhruv Das,Canon Camera,Electronics,Colorado Springs,CO,USA,Wholesale,Credit Card,Dissatisfied,1518.69,13.73,2025-06-16,2025-06-17
ORD-1291,Pallavi Bose,Puma Sneakers,Fashion,Jacksonville,FL,USA,Marketplace,Debit Card,Neutral,1315.84,13.05,2025-02-21,2025-02-22
ORD-1292,Harsh Das,Sapiens,Books,Memphis,UT,USA,Online,Net Banking,--Average--,427.32,10.25,2024-12-07,2024-12-12
ORD-1293,Dhruv Bose  ,Yoga Mat,Sports & Fitness,Memphis,AR,USA,Marketplace,COD,Dissatisfied,1177.24,3.4,2024-10-23,2024-10-28
ORD-1294,Ankita Kapoor,LOreal Shampoo,Health & Personal Care  ,Memphis,NJ,USA,Marketplace,UPI,Neutral,10.57,10.3,2024-03-25,2024-03-29
ORD-1295,Isha Bajaj,Philips Air Fryer,Home & Kitchen,Richmond,MN,USA,Online,Wallet,***Outstanding***,444.1,13.7,2024-08-06,2024-08-12
ORD-1296,Jyoti Mishra,Clean Code,Books,Memphis,NV,USA,Retail,Net Banking,Very Satisfied,2092.12,12.75,2024-08-11,2024-08-13
ORD-1297,Aarti Agarwal,Nike Air Max,Fashion,Springfield,NJ,USA,Retail,Debit Card,**Good**,1147.06,17.96,2025-04-01,2025-04-07
ORD-1298,Simran Chandra,Himalaya Face Wash,Health & Personal Care,Memphis,NV,USA,Marketplace,Debit Card,Satisfied,474.68,19.68,2025-08-06,2025-08-10
ORD-1299,Arun Tiwari,Nivea Cream,Health & Personal Care,Augusta,GA,USA,Retail,UPI,***Outstanding***,723.77,17.58,2025-06-15,2025-06-19
ORD-1300,Pranav Chauhan,Nivea Cream,Health & Personal Care,Memphis,MO,USA,Wholesale,Wallet,--Average--,977.89,17.46,2025-11-17,2025-11-21
ORD-1301,Kavya Saxena,Adidas Ultraboost,Fashion,Memphis,WI,USA,Online,Net Banking,Satisfied,370.72,11.81,2024-06-09,2024-06-15
ORD-1302,Pooja Sethi,Himalaya Face Wash,Health & Personal Care,Richmond,MI,USA,Online,UPI,**Good**,741.24,5.17,2026-06-28,2026-07-04
ORD-1303,   Ananya Dubey,Titan Raga,Fashion,Spokane,WA,USA,Wholesale,Debit Card,##Excellent##,1544.81,9.44,2025-03-10,2025-03-15
ORD-1304,Pooja Chauhan,Nike Air Max,Fashion,Cleveland,OH,USA,Marketplace,Wallet,****Very Satisfied****,1725.74,0.45,2024-12-10,2024-12-12
ORD-1305,Priya Bose,Canon Camera,Electronics  ,Portland,NC,USA,Retail,UPI,***Outstanding***,2399.31,6.01,2025-01-13,2025-01-14
ORD-1306,Nikhil Roy,Atomic Habits,Books,Memphis,NV,USA,Marketplace,Credit Card,##Excellent##,1063.82,1.41,2024-09-10,2024-09-13
ORD-1307,Yash Chandra,Titan Raga,Fashion,Augusta,GA,USA,Wholesale,Wallet,Very Satisfied,999.7,5.06,2024-07-13,2024-07-17
ORD-1308,Nisha Shetty,Sony TV,Electronics  ,Dallas,TX,USA,Marketplace,COD,***Outstanding***,2270.47,16.77,2025-01-04,2025-01-07
ORD-1309,Varun Roy,iPad Air,Electronics,Portland,NM,USA,Retail,Wallet,***Outstanding***,958.9,19.13,2025-12-29,2026-01-05
ORD-1310,Geeta Nair,Samsung Galaxy S21,Electronics,Richmond,IN,USA,Wholesale,Credit Card,Neutral,1476.06,14.98,2025-09-07,2025-09-08
ORD-1311,Aditya Nair,Allen Solly Shirt,Fashion,Portland,IA,USA,Marketplace,Credit Card,****Very Satisfied****,1178.24,8.96,2024-08-07,2024-08-11
ORD-1312,Ankita Patel,Havells Fan,Home & Kitchen,San Jose,CA,USA,Retail,Credit Card,--Average--,442.32,13.41,2024-08-11,2024-08-12
ORD-1313,Priya Patel,Pigeon Mixer,Home & Kitchen,Savannah,GA,USA,Online,UPI,Dissatisfied,2112.56,17.68,2024-09-11,2024-09-12
ORD-1314,   Deepak Mishra,Adidas Ultraboost,Fashion,Orlando,FL,USA,Marketplace,Credit Card,****Very Satisfied****,2337.23,16.6,2026-03-25,2026-03-30
ORD-1315,   Manish Shetty,The Alchemist,Books,Pittsburgh,PA,USA,Wholesale,UPI,##Excellent##,262.53,10.06,2026-02-04,2026-02-08
ORD-1316,Tanvi Gupta  ,iPad Air,Electronics,Memphis,NJ,USA,Online,Credit Card,****Very Satisfied****,1735.59,8.08,2026-04-06,2026-04-11
ORD-1317,Nisha Sharma,Adidas Ultraboost,Fashion  ,Pittsburgh,PA,USA,Online,Net Banking,Neutral,1071.12,11.1,2026-02-22,2026-02-24
ORD-1318,Saurabh Mukherjee,Atomic Habits,Books  ,Portland,CT,USA,Marketplace,Net Banking,Very Satisfied,2255.97,6.91,2025-02-23,2025-02-27
ORD-1319,Nisha Agarwal,Levi Jeans,Fashion,Richmond,OK,USA,Online,Net Banking,--Average--,2305.3,15.53,2026-01-03,2026-01-10
ORD-1320,Harsh Kapoor,iPhone 13,Electronics  ,Memphis,MI,USA,Marketplace,Wallet,Neutral,962.13,11.92,2026-04-26,2026-05-03
ORD-1321,Amit Gupta,Fastrack Watch,Fashion,Memphis,AR,USA,Wholesale,Debit Card,Dissatisfied,1800.4,1.49,2025-04-18,2025-04-23
ORD-1322,Pallavi Yadav,Philips Air Fryer,Home & Kitchen,Chicago,IL,USA,Marketplace,UPI,##Excellent##,783.51,17.48,2024-05-15,2024-05-21
ORD-1323,Megha Kamath,The Lean Startup,Books,Springfield,NV,USA,Online,COD,Very Satisfied,900.78,17.88,2025-12-31,2026-01-01
ORD-1324,Deepak Sharma,The Alchemist,Books,Chicago,IL,USA,Marketplace,Credit Card,Dissatisfied,1099.06,2.62,2025-03-24,2025-03-27
ORD-1325,Neha Das,Allen Solly Shirt,Fashion,Portland,MI,USA,Wholesale,Debit Card,##Excellent##,743.02,16.84,2025-12-25,2025-12-31
ORD-1326,Megha Shetty,Cricket Bat,Sports & Fitness,Richmond,KS,USA,Wholesale,Credit Card,***Outstanding***,1878.36,5.94,2024-06-25,2024-06-29
ORD-1327,   Pallavi Ghosh,Havells Fan,Home & Kitchen,Buffalo,NY,USA,Marketplace,Net Banking,--Average--,1000.71,12.69,2025-07-15,2025-07-22
ORD-1328,   Akash Sharma,Sapiens,Books,Springfield,UT,USA,Marketplace,Net Banking,Satisfied,2063.3,16.78,2024-07-09,2024-07-16
ORD-1329,   Jyoti Iyer,Philips Air Fryer,Home & Kitchen,Memphis,MO,USA,Retail,Credit Card,***Outstanding***,1924.84,0.88,2025-02-15,2025-02-16
ORD-1330,Sanjay Ghosh  ,Puma Sneakers,Fashion,Portland,OK,USA,Retail,UPI,Very Satisfied,2059.79,8.74,2026-03-21,2026-03-23
ORD-1331,Ankita Nair,Dell Monitor,Electronics  ,Portland,TN,USA,Online,Debit Card,Neutral,1779.37,5.39,2024-03-21,2024-03-24
ORD-1332,Anjali Khanna,MacBook Pro,Electronics,Memphis,NC,USA,Marketplace,Debit Card,Very Satisfied,1801.43,19.14,2024-08-07,2024-08-12
ORD-1333,Nisha Pandey,Badminton Racket,Sports & Fitness,Springfield,UT,USA,Marketplace,Net Banking,**Good**,577.43,16.42,2024-07-19,2024-07-26
ORD-1334,Shreya Sen,Pigeon Mixer,Home & Kitchen,New York,NY,USA,Retail,Wallet,--Average--,1981.73,12.66,2025-10-19,2025-10-23
ORD-1335,Ashwin Kapoor  ,The Lean Startup,Books,Portland,MS,USA,Marketplace,Wallet,***Outstanding***,1434.16,11.16,2024-09-30,2024-10-06
ORD-1336,Shubham Chandra,Godrej Fridge,Home & Kitchen  ,Memphis,IA,USA,Wholesale,COD,--Average--,1095.45,9.37,2024-10-15,2024-10-18
ORD-1337,Nupur Naik,HP Laptop,Electronics,San Jose,CA,USA,Wholesale,Wallet,##Excellent##,691.8,17.36,2025-06-04,2025-06-09
