EMP_ID,FIRST_NAME,LAST_NAME,DEPARTMENT,JOB_TITLE,SALARY,HIRE_DATE,MANAGER_ID,OFFICE_CITY,PERFORMANCE_RATING,IS_ACTIVE
2247,Akash,Bajaj,Legal,Compliance Officer,60239.94,2018-06-16,2193,Surat,AVERAGE,TRUE
2248,Naveen,Chopra,Engineering,Tech Lead,221293.65,2024-01-08,,Nagpur,GOOD,TRUE
2249,Meenakshi,Deshpande,Finance,Accounts Executive,56766.06,2024-02-08,2039,Coimbatore,GOOD,TRUE
2250,Vikas,Shetty,Finance,Finance Manager,141878.03,2015-04-01,,Delhi,EXCEPTIONAL,TRUE
2251,Dhruv,Patel,Marketing,Content Lead,122410.93,2022-04-10,,Bengaluru,AVERAGE,TRUE
2252,Vikas,Das,Engineering,Tech Lead,140668.79,2020-05-26,,Thiruvananthapuram,GOOD,TRUE
2253,Tarun,Mukherjee,Product,Product Manager,113872.77,2025-03-21,,Chandigarh,AVERAGE,TRUE
2254,Disha,Singh,Marketing,Brand Manager,203542.65,2017-05-31,,Surat,AVERAGE,TRUE
2255,Abhishek,Deshpande,IT,IT Manager,196429.89,2019-07-02,,Pune,AVERAGE,TRUE
2256,Jyoti,Bhat,IT,IT Manager,134531.03,2016-06-25,,Coimbatore,EXCEPTIONAL,TRUE
2257,Naveen,Naik,Finance,CFO,68931.75,2021-10-15,2250,Mysuru,AVERAGE,TRUE
2258,Sweta,Goyal,Operations,Logistics Lead,179208.22,2015-11-16,,Noida,GOOD,TRUE
2259,Vivek,Mishra,Marketing,Content Lead,201534.69,2016-01-24,,Mangaluru,AVERAGE,TRUE
2260,Vikas,Agarwal,Finance,Financial Planner,94078.38,2019-02-04,2141,Goa,GOOD,TRUE
2261,Komal,Bhat,Sales,Sales Executive,104381.24,2016-09-15,2244,Visakhapatnam,GOOD,TRUE
2262,Kunal,Kumar,Product,Product Analyst,60586.45,2025-02-02,2253,Jaipur,GOOD,TRUE
2263,Megha,Kulkarni,Legal,Legal Manager,173469.08,2020-07-14,,Visakhapatnam,GOOD,TRUE
2264,Gaurav,Kamath,HR,HR Manager,122604.05,2016-11-02,,Delhi,GOOD,TRUE
2265,Sanjay,Reddy,Engineering,DevOps Engineer,69613.93,2019-05-11,2052,Noida,AVERAGE,TRUE
2266,Ananya,Sen,Analytics,Analytics Manager,184051.95,2017-01-15,,Pune,AVERAGE,TRUE
2267,Mohit,Srivastava,IT,Network Engineer,80796.07,2019-12-18,2256,Goa,GOOD,TRUE
2268,Naveen,Srivastava,Engineering,Developer,57970.26,2015-10-06,2192,Bengaluru,GOOD,TRUE
2269,Anjali,Srivastava,Marketing,Digital Marketing Exec,51418.64,2018-11-25,2159,Goa,AVERAGE,TRUE
2270,Gaurav,Mishra,Operations,Logistics Lead,156752.24,2018-09-03,,Bhopal,AVERAGE,TRUE
2271,Tanvi,Das,Engineering,Senior Developer,137061.89,2023-08-31,2192,Kolkata,AVERAGE,TRUE
2272,Pallavi,Malhotra,Legal,Compliance Officer,67282.74,2023-11-17,2053,Goa,GOOD,TRUE
2273,Siddharth,Venkat,Legal,Legal Manager,226563.65,2019-03-01,,Patna,EXCEPTIONAL,TRUE
2274,Vikas,Venkat,Marketing,Marketing Manager,115854.99,2017-03-16,,Bhopal,AVERAGE,TRUE
2275,Meera,Mehta,Product,Product Analyst,81725.75,2022-02-08,2174,Bhopal,AVERAGE,TRUE
2276,Kunal,Naik,Sales,Account Manager,221327.01,2016-07-25,,Chennai,GOOD,TRUE
2277,Monali,Yadav,Marketing,Marketing Manager,286075.32,2022-11-07,,Jaipur,EXCEPTIONAL,TRUE
2278,Meera,Srivastava,IT,IT Support,144061.54,2023-04-24,2164,Mangaluru,GOOD,TRUE
2279,Preeti,Iyer,HR,HR Director,193939.85,2019-08-27,,Delhi,GOOD,TRUE
2280,Megha,Khanna,Engineering,DevOps Engineer,136171.21,2017-11-09,2248,Vadodara,GOOD,TRUE
2281,Tanu,Patel,Legal,Paralegal,143568.85,2021-04-10,2053,Jaipur,EXCEPTIONAL,TRUE
2282,Monali,Yadav,Operations,Supply Chain Analyst,94428.27,2020-05-12,2156,Kolkata,GOOD,TRUE
2283,Aarti,Naik,Marketing,Brand Manager,252565.31,2016-11-06,,Raipur,GOOD,TRUE
2284,Pooja,Sen,Operations,Logistics Lead,279709.24,2019-03-31,,Ranchi,GOOD,TRUE
2285,Manish,Iyer,Sales,Business Development Rep,63063.98,2017-02-02,2276,Coimbatore,GOOD,TRUE
2286,Neha,Kapoor,Marketing,Brand Manager,229877.56,2017-12-03,,Gurgaon,AVERAGE,TRUE
2287,Rahul,Chopra,Operations,Ops Manager,100531.12,2017-09-22,,Bhopal,EXCEPTIONAL,TRUE
2288,Sonal,Bose,HR,People Ops Lead,85414.61,2021-11-19,,Mangaluru,AVERAGE,FALSE
2289,Kriti,Bose,Legal,Paralegal,147406.25,2017-06-04,2193,Chandigarh,AVERAGE,TRUE
2290,Nikhil,Mukherjee,Finance,Financial Planner,91507.76,2017-04-21,2027,Chennai,AVERAGE,TRUE
2291,Pallavi,Malhotra,Analytics,Senior Analyst,45283.52,2023-12-26,2215,Thiruvananthapuram,AVERAGE,TRUE
2292,Anjali,Verma,Sales,Account Manager,260943.86,2020-04-26,,Noida,GOOD,TRUE
2293,Shubham,Kamath,Operations,Warehouse Manager,270167.77,2019-11-16,,Bhopal,GOOD,TRUE
2294,Aarti,Ghosh,Analytics,BI Developer,55920.91,2015-04-02,2215,Lucknow,EXCEPTIONAL,TRUE
2295,Monali,Reddy,Sales,Account Manager,226651.72,2022-11-01,,Bhopal,GOOD,TRUE
2296,Jyoti,Srivastava,IT,IT Manager,266467.75,2015-09-13,,Hyderabad,EXCEPTIONAL,TRUE
2297,Nupur,Naik,HR,Recruiter,42005.58,2016-12-05,2010,Dehradun,GOOD,TRUE
2298,Piyush,Chatterjee,Engineering,Senior Developer,81677.94,2015-07-17,2208,Nagpur,AVERAGE,TRUE
2299,Nikhil,Reddy,IT,IT Manager,166500.85,2025-05-23,,Ahmedabad,GOOD,TRUE
2300,Vikas,Pandey,Sales,Sales Manager,153445.52,2018-04-18,,Patna,GOOD,TRUE
2301,Tanvi,Joshi,Engineering,Developer,101001.32,2021-08-22,2181,Dehradun,AVERAGE,TRUE
2302,Tanvi,Patel,Legal,Legal Counsel,120844.62,2015-01-04,2273,Mysuru,GOOD,TRUE
2303,Nikhil,Pillai,Legal,Legal Manager,246287.7,2025-04-24,,Jaipur,POOR,TRUE
2304,Siddharth,Bhat,Finance,Analyst,118363.57,2018-11-03,2141,Kochi,AVERAGE,TRUE
2305,Divya,Tiwari,HR,HR Director,256096.47,2024-02-21,,Gurgaon,EXCEPTIONAL,TRUE
2306,Yash,Jain,Analytics,Data Scientist,78850.02,2018-04-09,2232,Goa,AVERAGE,TRUE
2307,Neha,Banerjee,HR,HR Executive,132588.87,2019-05-18,2075,Goa,POOR,TRUE
2308,Tanu,Kumar,Sales,Sales Executive,141329.97,2021-10-12,2300,Dehradun,EXCEPTIONAL,TRUE
2309,Tanu,Patel,Sales,Sales Director,177379.35,2016-09-21,,Vadodara,GOOD,TRUE
2310,Tarun,Agarwal,Product,UX Designer,86684.52,2021-10-18,2184,Bhopal,GOOD,TRUE
2311,Meera,Ghosh,Product,Product Manager,259924.12,2019-10-12,,Kochi,POOR,TRUE
2312,Nupur,Yadav,HR,HR Executive,89021.89,2016-01-25,2070,Chennai,GOOD,TRUE
2313,Sweta,Menon,IT,Cloud Engineer,144955.85,2022-12-20,2256,Nagpur,GOOD,TRUE
2314,Piyush,Sethi,Engineering,QA Engineer,98903.9,2021-05-26,2248,Coimbatore,EXCEPTIONAL,TRUE
2315,Isha,Sethi,Legal,Legal Counsel,145398.91,2016-12-07,2263,Noida,POOR,TRUE
2316,Preeti,Patel,Engineering,Senior Developer,97297.93,2024-03-17,2147,Mumbai,AVERAGE,TRUE
2317,Pooja,Sharma,Product,Product Analyst,83259.8,2018-06-13,2157,Visakhapatnam,AVERAGE,TRUE
2318,Megha,Gupta,Engineering,Architect,84936.62,2017-07-26,2192,Mysuru,GOOD,TRUE
2319,Sakshi,Deshpande,Analytics,Senior Analyst,117169.92,2023-07-22,2232,Patna,AVERAGE,TRUE
2320,Sneha,Das,Marketing,Marketing Manager,243272.95,2019-06-14,,Indore,GOOD,TRUE
2321,Manya,Sharma,Legal,Legal Counsel,121707.2,2015-05-30,2193,Dehradun,EXCEPTIONAL,TRUE
2322,Anjali,Agarwal,Finance,Accounts Executive,109710.31,2024-10-07,2027,Chennai,GOOD,TRUE
2323,Meera,Tiwari,IT,IT Support,94283.79,2015-06-19,2049,Coimbatore,AVERAGE,TRUE
2324,Deepak,Iyer,Finance,Financial Planner,40078.48,2019-11-26,2027,Vadodara,GOOD,TRUE
2325,Simran,Deshpande,Finance,Finance Manager,101389.25,2022-05-02,,Mangaluru,GOOD,TRUE
2326,Divya,Malhotra,Sales,Sales Executive,51631.09,2015-08-26,2236,Nagpur,POOR,TRUE
2327,Pooja,Chatterjee,HR,HR Director,103477.97,2015-08-30,,Nagpur,AVERAGE,TRUE
2328,Nikhil,Mehta,Operations,Supply Chain Analyst,74408.17,2016-12-22,2156,Gurgaon,AVERAGE,TRUE
2329,Simran,Mehta,Operations,Ops Executive,104012.6,2017-08-14,2083,Nagpur,AVERAGE,TRUE
2330,Anand,Bhat,Product,Scrum Master,81065.03,2017-01-05,2065,Jaipur,GOOD,TRUE
2331,Priya,Goyal,Marketing,Brand Manager,163538.04,2019-10-03,,Vadodara,POOR,TRUE
2332,Ritika,Kumar,Sales,Account Manager,256586.49,2020-11-30,,Ahmedabad,GOOD,FALSE
2333,Sanjay,Nair,IT,IT Manager,299668.08,2021-10-14,,Vadodara,POOR,TRUE
2334,Pallavi,Pillai,Operations,Supply Chain Analyst,43264.49,2020-09-11,2149,Indore,GOOD,TRUE
2335,Tarun,Reddy,Marketing,Content Lead,154276.82,2021-04-10,,Delhi,GOOD,TRUE
2336,Komal,Das,Sales,Sales Director,245792.41,2017-11-13,,Chennai,POOR,TRUE
2337,Pranav,Chopra,Product,Product Analyst,93222.46,2018-06-24,2184,Visakhapatnam,AVERAGE,TRUE
2338,Mohit,Yadav,Operations,Warehouse Manager,107954.99,2016-09-14,,Raipur,AVERAGE,TRUE
2339,Harsh,Sharma,IT,Cloud Engineer,127326.06,2015-06-24,2255,Goa,EXCEPTIONAL,FALSE
2340,Tanvi,Bajaj,Engineering,Architect,99075.61,2023-09-03,2192,Mangaluru,GOOD,TRUE
2341,Disha,Shetty,IT,IT Manager,270063.79,2015-07-12,,Mangaluru,AVERAGE,TRUE
2342,Preeti,Joshi,HR,HR Director,275600.41,2019-09-26,,Dehradun,AVERAGE,TRUE
2343,Meera,Saxena,Analytics,Senior Analyst,122449.02,2025-02-20,2266,Bengaluru,GOOD,TRUE
2344,Nisha,Malhotra,Marketing,Brand Manager,127368.43,2018-06-11,,Nagpur,AVERAGE,TRUE
2345,Geeta,Mishra,Sales,Business Development Rep,132988.99,2024-07-02,2002,Visakhapatnam,AVERAGE,TRUE
2346,Jyoti,Shetty,Marketing,Content Lead,92647.04,2020-03-16,,Jaipur,GOOD,TRUE
2347,Nupur,Sen,Product,Product Manager,145022.06,2017-09-12,,Nagpur,EXCEPTIONAL,TRUE
2348,Jyoti,Chandra,Analytics,Analytics Manager,94386.32,2025-05-26,,Ranchi,EXCEPTIONAL,FALSE
2349,Vishal,Reddy,Marketing,Digital Marketing Exec,63273.14,2016-09-23,2283,Mangaluru,EXCEPTIONAL,TRUE
2350,Bhavna,Iyer,Analytics,Analytics Manager,83693.41,2015-09-05,,Bhopal,EXCEPTIONAL,TRUE
2351,Nupur,Patel,Operations,Ops Manager,124765.06,2015-08-14,,Mumbai,AVERAGE,TRUE
2352,Vivek,Chauhan,Analytics,Senior Analyst,132805.33,2024-12-16,2215,Visakhapatnam,AVERAGE,TRUE
2353,Manya,Srivastava,Analytics,Data Analyst,95960.88,2017-07-16,2232,Thiruvananthapuram,GOOD,TRUE
2354,Komal,Das,Sales,Sales Director,104394.5,2023-09-15,,Hyderabad,GOOD,TRUE
2355,Monali,Dubey,Legal,Paralegal,36529.87,2020-01-15,2303,Bhopal,GOOD,TRUE
2356,Swati,Yadav,Analytics,BI Developer,127189.76,2021-11-25,2232,Hyderabad,GOOD,TRUE
2357,Meera,Kamath,Engineering,Senior Developer,36386.05,2021-10-28,2181,Goa,AVERAGE,TRUE
2358,Rohan,Jain,Sales,Account Manager,157366.88,2015-12-05,,Chandigarh,GOOD,TRUE
2359,Anand,Nair,Sales,Account Manager,136840.26,2018-05-17,,Mysuru,POOR,TRUE
2360,Bhavna,Reddy,Operations,Ops Executive,135848.51,2015-10-17,2156,Visakhapatnam,GOOD,TRUE
2361,Priya,Chopra,Legal,Legal Counsel,46233.47,2021-07-15,2303,Coimbatore,GOOD,TRUE
2362,Sakshi,Banerjee,Product,Product Manager,176649.87,2022-03-28,,Goa,GOOD,TRUE
2363,Vikas,Venkat,HR,Recruiter,33405.86,2015-10-28,2074,Noida,POOR,TRUE
2364,Lakshmi,Agarwal,Engineering,Tech Lead,191942.25,2019-05-05,,Chandigarh,AVERAGE,TRUE
2365,Meenakshi,Khanna,Engineering,Developer,145975.35,2015-07-14,2181,Coimbatore,GOOD,TRUE
2366,Shubham,Naik,IT,IT Manager,88930.44,2018-12-26,,Bhubaneswar,GOOD,TRUE
2367,Reema,Ghosh,Sales,Sales Executive,33160.74,2020-11-23,2358,Bhopal,AVERAGE,TRUE
2368,Anjali,Dubey,HR,HR Executive,128292.92,2016-12-08,2342,Lucknow,AVERAGE,FALSE
2369,Manya,Kulkarni,Product,Scrum Master,110185.22,2024-10-24,2253,Raipur,GOOD,TRUE
2370,Anjali,Malhotra,Legal,Compliance Officer,136524.78,2025-02-11,2263,Mysuru,EXCEPTIONAL,FALSE
2371,Anjali,Shetty,Product,UX Designer,94217.7,2024-12-29,2347,Pune,GOOD,TRUE
2372,Sunita,Chopra,IT,Network Engineer,59533.16,2015-03-19,2049,Dehradun,GOOD,TRUE
2373,Sunita,Saxena,Engineering,QA Engineer,135728.09,2022-12-10,2200,Kolkata,POOR,TRUE
2374,Kriti,Rao,Legal,Legal Manager,227913.5,2024-07-23,,Surat,POOR,TRUE
2375,Jyoti,Bhatt,Analytics,Data Analyst,67555.23,2018-05-08,2266,Hyderabad,EXCEPTIONAL,TRUE
2376,Swati,Malhotra,Analytics,Senior Analyst,91547.03,2022-06-24,2348,Gurgaon,GOOD,TRUE
2377,Ankita,Mehta,Analytics,Data Analyst,113457.05,2024-04-29,2348,Mangaluru,GOOD,TRUE
2378,Kavya,Dubey,IT,System Admin,93188.82,2023-06-13,2164,Ahmedabad,GOOD,TRUE
2379,Vishal,Khanna,Marketing,Content Lead,208062.06,2020-11-23,,Mumbai,GOOD,TRUE
2380,Nikhil,Naik,Product,Product Owner,131716.58,2023-02-19,2311,Indore,AVERAGE,TRUE
2381,Suresh,Saxena,Finance,CFO,60141.44,2021-12-07,2250,Visakhapatnam,GOOD,FALSE
2382,Tushar,Jain,Marketing,Marketing Manager,169619.15,2017-07-10,,Ahmedabad,GOOD,TRUE
2383,Rajesh,Sharma,HR,HR Manager,294392.47,2016-02-05,,Bhubaneswar,GOOD,TRUE
2384,Kavya,Mukherjee,Analytics,Senior Analyst,64265.18,2021-04-28,2215,Coimbatore,AVERAGE,TRUE
2385,Divya,Yadav,Sales,Business Development Rep,75068.04,2024-06-14,2244,Noida,GOOD,TRUE
2386,Suresh,Dubey,Legal,Legal Manager,205488.07,2016-05-19,,Mumbai,GOOD,TRUE
2387,Kunal,Kumar,Sales,Business Development Rep,74599.98,2018-05-02,2120,Nagpur,AVERAGE,TRUE
2388,Nupur,Dubey,Sales,Sales Manager,162796.9,2019-12-26,,Dehradun,EXCEPTIONAL,TRUE
2389,Disha,Bhat,Legal,Paralegal,60136.12,2016-03-09,2303,Mumbai,AVERAGE,TRUE
2390,Kriti,Sharma,Product,Scrum Master,104861.88,2016-07-25,2065,Coimbatore,GOOD,TRUE
2391,Manya,Venkat,IT,IT Support,61245.46,2023-04-21,2255,Mysuru,AVERAGE,TRUE
2392,Manish,Jain,Product,Product Manager,227667.43,2025-05-10,,Patna,POOR,TRUE
2393,Varun,Banerjee,Marketing,Brand Manager,279840.52,2017-12-13,,Indore,AVERAGE,TRUE
2394,Lakshmi,Bhatt,Finance,Accounts Executive,111637.57,2017-01-30,2227,Hyderabad,GOOD,TRUE
2395,Ritika,Arora,Finance,CFO,145290.27,2019-05-06,2141,Delhi,GOOD,TRUE
2396,Dhruv,Mukherjee,HR,HR Director,102908.37,2024-01-20,,Mysuru,POOR,TRUE
2397,Rahul,Pandey,Engineering,DevOps Engineer,149020.54,2021-11-10,2181,Dehradun,POOR,TRUE
2398,Siddharth,Reddy,Finance,Financial Planner,62260.38,2016-11-29,2027,Thiruvananthapuram,POOR,TRUE
2399,Arun,Srivastava,Legal,Contract Specialist,69088.1,2019-12-11,2053,Ranchi,AVERAGE,TRUE
2400,Divya,Nair,IT,Network Engineer,75103.38,2016-05-26,2229,Bhubaneswar,EXCEPTIONAL,TRUE
2401,Isha,Saxena,IT,Cloud Engineer,145329.02,2015-05-05,2299,Pune,AVERAGE,TRUE
2402,Meera,Sethi,Marketing,Brand Manager,237813.68,2018-02-13,,Delhi,EXCEPTIONAL,TRUE
2403,Kriti,Bhat,Legal,Compliance Officer,51602.67,2015-06-09,2053,Noida,EXCEPTIONAL,TRUE
2404,Sakshi,Bose,Analytics,Senior Analyst,82434.1,2016-08-27,2348,Indore,AVERAGE,TRUE
2405,Monali,Gupta,Marketing,SEO Specialist,30268.31,2020-11-29,2283,Visakhapatnam,GOOD,TRUE
2406,Naveen,Goyal,Analytics,Senior Analyst,98721.71,2021-06-13,2350,Bengaluru,POOR,TRUE
2407,Siddharth,Bhat,Product,UX Designer,51016.74,2018-02-15,2184,Mumbai,AVERAGE,TRUE
2408,Sunita,Jain,Legal,Legal Counsel,71086.4,2015-09-25,2386,Nagpur,AVERAGE,TRUE
2409,Tushar,Chandra,Product,Scrum Master,91224.16,2017-05-05,2311,Raipur,GOOD,TRUE
2410,Reema,Chopra,HR,HR Director,145854.23,2016-12-23,,Goa,GOOD,TRUE
2411,Vishal,Malhotra,Finance,Finance Manager,172033.02,2016-03-25,,Gurgaon,GOOD,FALSE
2412,Ashwin,Bhat,HR,HR Manager,137300.85,2016-07-02,,Pune,AVERAGE,TRUE
2413,Pooja,Chopra,Product,Product Manager,271277.08,2021-04-22,,Gurgaon,EXCEPTIONAL,TRUE
2414,Kavya,Srivastava,Engineering,Architect,95735.88,2022-01-31,2052,Dehradun,AVERAGE,FALSE
2415,Rohini,Yadav,Product,UX Designer,105692.01,2017-07-30,2174,Kochi,GOOD,TRUE
2416,Isha,Iyer,Operations,Warehouse Manager,96338.42,2019-12-05,,Gurgaon,AVERAGE,TRUE
2417,Manya,Shetty,Legal,Legal Manager,259480.05,2021-04-28,,Kochi,GOOD,TRUE
2418,Aarti,Reddy,Sales,Sales Director,126656.42,2015-02-06,,Noida,GOOD,TRUE
2419,Rajesh,Arora,Operations,Warehouse Manager,114073.3,2023-01-01,,Patna,GOOD,TRUE
2420,Akash,Chauhan,Engineering,Tech Lead,89318.31,2019-03-14,,Kochi,EXCEPTIONAL,TRUE
2421,Mohit,Menon,Engineering,Developer,50410.99,2024-07-29,2420,Bengaluru,GOOD,TRUE
2422,Sakshi,Roy,Product,Product Analyst,136334.68,2025-06-25,2311,Bhopal,GOOD,TRUE
2423,Girish,Yadav,Sales,Account Manager,270111.43,2016-05-31,,Surat,POOR,TRUE
2424,Pallavi,Chandra,HR,HR Manager,256408.72,2021-09-27,,Raipur,GOOD,FALSE
2425,Amit,Kulkarni,Sales,Business Development Rep,42380.0,2022-03-07,2309,Patna,EXCEPTIONAL,FALSE
2426,Anjali,Tiwari,Finance,Analyst,43103.65,2020-08-06,2039,Visakhapatnam,AVERAGE,TRUE
2427,Sunita,Arora,Product,Product Analyst,146809.72,2020-02-14,2347,Gurgaon,GOOD,FALSE
2428,Tushar,Deshpande,Finance,Finance Manager,237765.51,2019-11-30,,Raipur,POOR,TRUE
2429,Isha,Bajaj,Marketing,Brand Manager,151002.64,2019-11-08,,Kolkata,EXCEPTIONAL,TRUE
2430,Yash,Bhatt,Finance,Accounts Executive,147632.92,2015-04-29,2250,Hyderabad,EXCEPTIONAL,TRUE
2431,Geeta,Sen,HR,Recruiter,118043.21,2024-08-09,2383,Kochi,EXCEPTIONAL,FALSE
2432,Preeti,Agarwal,Marketing,Content Lead,282864.57,2024-05-13,,Visakhapatnam,GOOD,TRUE
2433,Dhruv,Arora,Analytics,BI Developer,136593.5,2022-10-05,2348,Jaipur,GOOD,TRUE
2434,Tanu,Malhotra,Sales,Account Manager,176597.49,2015-02-13,,Chandigarh,EXCEPTIONAL,TRUE
2435,Ananya,Sen,Legal,Legal Counsel,78698.55,2020-09-09,2417,Gurgaon,AVERAGE,TRUE
2436,Sneha,Kamath,Marketing,Brand Manager,293518.15,2024-10-17,,Lucknow,AVERAGE,TRUE
2437,Meera,Banerjee,Product,Product Manager,122834.51,2018-10-23,,Delhi,AVERAGE,TRUE
2438,Monali,Tiwari,Legal,Paralegal,79471.52,2015-05-27,2386,Nagpur,GOOD,TRUE
2439,Rajesh,Ghosh,Operations,Logistics Lead,218647.1,2015-05-02,,Mysuru,POOR,TRUE
2440,Pranav,Kulkarni,Engineering,Senior Developer,68939.28,2020-09-21,2147,Pune,AVERAGE,TRUE
2441,Sonal,Chandra,Finance,Financial Planner,132943.39,2020-08-02,2250,Goa,AVERAGE,TRUE
2442,Sanjay,Yadav,Analytics,Data Analyst,139392.13,2019-03-21,2232,Noida,GOOD,TRUE
2443,Swati,Patel,Product,UX Designer,84549.66,2018-04-19,2169,Raipur,GOOD,TRUE
2444,Jyoti,Bajaj,HR,HR Executive,105354.26,2023-05-24,2010,Chandigarh,AVERAGE,TRUE
2445,Anjali,Jain,Legal,Paralegal,104953.43,2016-11-05,2263,Pune,GOOD,TRUE
2446,Sakshi,Pillai,Product,UX Designer,66796.65,2019-12-19,2040,Noida,EXCEPTIONAL,TRUE
2447,Rohini,Singh,Analytics,Senior Analyst,145524.37,2021-02-04,2215,Bengaluru,AVERAGE,TRUE
2448,Raj,Srivastava,Operations,Warehouse Manager,154864.09,2015-11-03,,Coimbatore,EXCEPTIONAL,TRUE
2449,Suresh,Khanna,Product,Product Analyst,31642.94,2021-11-28,2347,Goa,AVERAGE,TRUE
2450,Nupur,Joshi,Operations,Logistics Lead,98533.76,2025-06-29,,Patna,GOOD,FALSE
2451,Vishal,Naik,Analytics,BI Developer,88061.47,2018-09-19,2215,Ahmedabad,AVERAGE,TRUE
2452,Monali,Deshpande,Finance,Financial Planner,69979.65,2023-09-29,2141,Mysuru,EXCEPTIONAL,TRUE
2453,Shubham,Srivastava,IT,Network Engineer,48917.21,2020-02-15,2256,Dehradun,AVERAGE,TRUE
2454,Ravi,Shetty,Sales,Sales Executive,144879.63,2024-08-02,2207,Chennai,POOR,TRUE
2455,Vikram,Shetty,HR,Recruiter,47407.86,2020-09-01,2205,Gurgaon,AVERAGE,FALSE
2456,Ankita,Pillai,Sales,Sales Manager,84525.11,2020-06-12,,Chennai,AVERAGE,TRUE
2457,Akash,Ghosh,Sales,Sales Manager,294884.94,2015-01-21,,Goa,EXCEPTIONAL,TRUE
2458,Nikhil,Saxena,IT,IT Manager,291738.47,2016-06-13,,Noida,GOOD,TRUE
2459,Manya,Roy,IT,IT Support,64701.2,2024-11-26,2151,Lucknow,POOR,TRUE
2460,Manish,Deshpande,Sales,Sales Manager,264919.16,2024-09-11,,Noida,AVERAGE,TRUE
2461,Mohit,Bajaj,Product,Scrum Master,43249.57,2015-05-22,2040,Ranchi,GOOD,TRUE
2462,Tarun,Pandey,Finance,Analyst,61405.96,2017-08-11,2039,Chandigarh,GOOD,TRUE
2463,Girish,Roy,Analytics,Data Analyst,121746.96,2016-02-10,2232,Bhubaneswar,EXCEPTIONAL,FALSE
2464,Tanvi,Ghosh,Analytics,Analytics Manager,211942.52,2023-09-25,,Ahmedabad,GOOD,TRUE
2465,Nisha,Bhat,HR,HR Manager,143114.63,2022-11-20,,Delhi,GOOD,TRUE
2466,Monali,Chandra,Sales,Sales Director,289364.64,2025-01-09,,Jaipur,POOR,TRUE
2467,Dhruv,Rao,Product,Product Analyst,39003.5,2019-07-02,2347,Ahmedabad,GOOD,TRUE
2468,Rajesh,Bhatt,Sales,Sales Director,123888.3,2017-04-22,,Pune,GOOD,TRUE
2469,Pallavi,Kamath,Sales,Business Development Rep,84573.89,2015-01-27,2456,Bhopal,AVERAGE,TRUE
2470,Rohini,Mehta,Marketing,Marketing Manager,187816.62,2020-11-16,,Delhi,AVERAGE,TRUE
2471,Kriti,Verma,Sales,Business Development Rep,111941.41,2024-04-19,2300,Goa,GOOD,TRUE
2472,Raj,Gupta,Marketing,Brand Manager,80180.56,2016-04-15,,Gurgaon,AVERAGE,TRUE
2473,Komal,Arora,Marketing,Brand Manager,145176.95,2024-01-03,,Jaipur,AVERAGE,TRUE
2474,Rahul,Kapoor,Sales,Account Manager,102035.93,2025-03-02,,Chandigarh,POOR,TRUE
2475,Lakshmi,Patel,IT,IT Manager,126887.43,2023-02-05,,Mangaluru,GOOD,TRUE
2476,Yash,Goyal,Analytics,Data Analyst,76349.16,2021-04-25,2350,Dehradun,EXCEPTIONAL,FALSE
2477,Disha,Agarwal,Engineering,Architect,71673.22,2022-02-27,2364,Chennai,AVERAGE,TRUE
2478,Lakshmi,Chopra,Finance,CFO,102791.98,2022-04-04,2428,Thiruvananthapuram,GOOD,TRUE
2479,Girish,Patel,Legal,Compliance Officer,104365.01,2018-12-13,2053,Bhubaneswar,GOOD,FALSE
2480,Mohit,Jain,Legal,Paralegal,124296.53,2015-03-21,2263,Delhi,GOOD,FALSE
2481,Harsh,Das,Analytics,Senior Analyst,89577.36,2022-05-04,2266,Kolkata,GOOD,TRUE
2482,Preeti,Mishra,Finance,Financial Planner,96225.54,2022-09-11,2428,Jaipur,EXCEPTIONAL,TRUE
2483,Aman,Arora,Analytics,Senior Analyst,63709.02,2025-06-11,2464,Mumbai,GOOD,TRUE
2484,Rohan,Sen,Engineering,DevOps Engineer,54014.5,2016-02-12,2192,Bhubaneswar,EXCEPTIONAL,TRUE
2485,Ravi,Shetty,Marketing,Marketing Manager,91517.98,2018-10-23,,Bengaluru,GOOD,TRUE
2486,Pallavi,Jain,Marketing,SEO Specialist,142445.58,2019-03-11,2159,Noida,EXCEPTIONAL,TRUE
2487,Ravi,Hegde,Marketing,Brand Manager,226942.61,2021-04-13,,Raipur,EXCEPTIONAL,TRUE
2488,Piyush,Mukherjee,Engineering,Senior Developer,67188.42,2023-01-16,2252,Hyderabad,EXCEPTIONAL,TRUE
2489,Naveen,Menon,Finance,Financial Planner,48585.31,2016-03-11,2141,Chandigarh,EXCEPTIONAL,TRUE
2490,Rohini,Das,IT,Network Engineer,61963.36,2018-04-29,2341,Mumbai,GOOD,TRUE
2491,Vikas,Patel,Product,UX Designer,111738.74,2020-05-07,2362,Bhopal,AVERAGE,TRUE
2492,Naveen,Sen,Finance,Finance Manager,243069.43,2022-11-29,,Lucknow,EXCEPTIONAL,TRUE
2493,Vikram,Pillai,Sales,Business Development Rep,79899.33,2019-04-22,2244,Hyderabad,EXCEPTIONAL,TRUE
2494,Naveen,Bhat,Analytics,Data Scientist,123696.43,2020-11-26,2232,Hyderabad,AVERAGE,TRUE
2495,Meenakshi,Arora,Legal,Compliance Officer,84938.25,2022-06-16,2273,Thiruvananthapuram,GOOD,TRUE
